gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-miR-4724-5p,0,NA,NA,NA,NA,NA
hsa-miR-4725-3p,0,NA,NA,NA,NA,NA
hsa-miR-4725-5p,0,NA,NA,NA,NA,NA
hsa-miR-4726-3p,0,NA,NA,NA,NA,NA
hsa-miR-4726-5p,0,NA,NA,NA,NA,NA
hsa-miR-4727-3p,0,NA,NA,NA,NA,NA
hsa-miR-4727-5p,0,NA,NA,NA,NA,NA
hsa-miR-4728-3p,0,NA,NA,NA,NA,NA
hsa-miR-4728-5p,0,NA,NA,NA,NA,NA
hsa-miR-4729,0,NA,NA,NA,NA,NA
hsa-miR-4730,0,NA,NA,NA,NA,NA
hsa-miR-4731-3p,0,NA,NA,NA,NA,NA
hsa-miR-4731-5p,0,NA,NA,NA,NA,NA
hsa-miR-4732-3p,0,NA,NA,NA,NA,NA
hsa-miR-4732-5p,0.0706218676022465,-0.31930930865658,2.92129049000704,-0.109304196124573,0.912961218513031,0.999518452987832
hsa-miR-4733-3p,0,NA,NA,NA,NA,NA
hsa-miR-4733-5p,0,NA,NA,NA,NA,NA
hsa-miR-4734,0,NA,NA,NA,NA,NA
hsa-miR-4735-3p,0,NA,NA,NA,NA,NA
hsa-miR-4735-5p,0,NA,NA,NA,NA,NA
hsa-miR-4736,0,NA,NA,NA,NA,NA
hsa-miR-4737,0,NA,NA,NA,NA,NA
hsa-miR-4738-3p,0,NA,NA,NA,NA,NA
hsa-miR-4738-5p,0,NA,NA,NA,NA,NA
hsa-miR-4739,0,NA,NA,NA,NA,NA
hsa-miR-4740-3p,0,NA,NA,NA,NA,NA
hsa-miR-4740-5p,0,NA,NA,NA,NA,NA
hsa-miR-4741,0,NA,NA,NA,NA,NA
hsa-miR-4742-3p,0,NA,NA,NA,NA,NA
hsa-miR-4742-5p,0,NA,NA,NA,NA,NA
hsa-miR-4743-3p,0,NA,NA,NA,NA,NA
hsa-miR-4743-5p,0,NA,NA,NA,NA,NA
hsa-miR-4744,0,NA,NA,NA,NA,NA
hsa-miR-4745-3p,0,NA,NA,NA,NA,NA
hsa-miR-4745-5p,0,NA,NA,NA,NA,NA
hsa-miR-4746-3p,0,NA,NA,NA,NA,NA
hsa-miR-4746-5p,0,NA,NA,NA,NA,NA
hsa-miR-4747-3p,0,NA,NA,NA,NA,NA
hsa-miR-4747-5p,0,NA,NA,NA,NA,NA
hsa-miR-4748,0,NA,NA,NA,NA,NA
hsa-miR-4749-3p,0,NA,NA,NA,NA,NA
hsa-miR-4749-5p,0,NA,NA,NA,NA,NA
hsa-miR-4750-3p,0,NA,NA,NA,NA,NA
hsa-miR-4750-5p,0,NA,NA,NA,NA,NA
hsa-miR-4751,0,NA,NA,NA,NA,NA
hsa-miR-4752,0,NA,NA,NA,NA,NA
hsa-miR-4753-3p,0,NA,NA,NA,NA,NA
hsa-miR-4753-5p,0,NA,NA,NA,NA,NA
hsa-miR-4754,0,NA,NA,NA,NA,NA
hsa-miR-4755-3p,0,NA,NA,NA,NA,NA
hsa-miR-4755-5p,0,NA,NA,NA,NA,NA
hsa-miR-4756-3p,0,NA,NA,NA,NA,NA
hsa-miR-4756-5p,0,NA,NA,NA,NA,NA
hsa-miR-4757-3p,0,NA,NA,NA,NA,NA
hsa-miR-4757-5p,0,NA,NA,NA,NA,NA
hsa-miR-4758-3p,0,NA,NA,NA,NA,NA
hsa-miR-4758-5p,0,NA,NA,NA,NA,NA
hsa-miR-4759,0,NA,NA,NA,NA,NA
hsa-miR-4760-3p,0,NA,NA,NA,NA,NA
hsa-miR-4760-5p,0,NA,NA,NA,NA,NA
hsa-miR-4761-3p,0,NA,NA,NA,NA,NA
hsa-miR-4761-5p,0,NA,NA,NA,NA,NA
hsa-miR-4762-3p,0,NA,NA,NA,NA,NA
hsa-miR-4762-5p,0,NA,NA,NA,NA,NA
hsa-miR-4763-3p,0,NA,NA,NA,NA,NA
hsa-miR-4763-5p,0,NA,NA,NA,NA,NA
hsa-miR-4764-3p,0,NA,NA,NA,NA,NA
hsa-miR-4764-5p,0,NA,NA,NA,NA,NA
hsa-miR-4765,0,NA,NA,NA,NA,NA
hsa-miR-4766-3p,0,NA,NA,NA,NA,NA
hsa-miR-4766-5p,0,NA,NA,NA,NA,NA
hsa-miR-4767,0,NA,NA,NA,NA,NA
hsa-miR-4768-3p,0,NA,NA,NA,NA,NA
hsa-miR-4768-5p,0,NA,NA,NA,NA,NA
hsa-miR-4769-3p,0,NA,NA,NA,NA,NA
hsa-miR-4769-5p,0,NA,NA,NA,NA,NA
hsa-miR-4770,0,NA,NA,NA,NA,NA
hsa-miR-4771,0,NA,NA,NA,NA,NA
hsa-miR-4772-3p,0,NA,NA,NA,NA,NA
hsa-miR-4772-5p,0,NA,NA,NA,NA,NA
hsa-miR-4773,0,NA,NA,NA,NA,NA
hsa-miR-4774-3p,0,NA,NA,NA,NA,NA
hsa-miR-4774-5p,0,NA,NA,NA,NA,NA
hsa-miR-4775,0,NA,NA,NA,NA,NA
hsa-miR-4776-3p,0,NA,NA,NA,NA,NA
hsa-miR-4776-5p,0,NA,NA,NA,NA,NA
hsa-miR-4777-3p,0,NA,NA,NA,NA,NA
hsa-miR-4777-5p,0,NA,NA,NA,NA,NA
hsa-miR-4778-3p,0,NA,NA,NA,NA,NA
hsa-miR-4778-5p,0,NA,NA,NA,NA,NA
hsa-miR-4779,0,NA,NA,NA,NA,NA
hsa-miR-4780,0,NA,NA,NA,NA,NA
hsa-miR-4781-3p,0,NA,NA,NA,NA,NA
hsa-miR-4781-5p,0,NA,NA,NA,NA,NA
hsa-miR-4782-3p,0,NA,NA,NA,NA,NA
hsa-miR-4782-5p,0,NA,NA,NA,NA,NA
hsa-miR-4783-3p,0,NA,NA,NA,NA,NA
hsa-miR-4783-5p,0,NA,NA,NA,NA,NA
hsa-miR-4784,0,NA,NA,NA,NA,NA
hsa-miR-4785,0,NA,NA,NA,NA,NA
hsa-miR-4786-3p,0,NA,NA,NA,NA,NA
hsa-miR-4786-5p,0,NA,NA,NA,NA,NA
hsa-miR-4787-3p,0,NA,NA,NA,NA,NA
hsa-miR-4787-5p,0,NA,NA,NA,NA,NA
hsa-miR-4788,0,NA,NA,NA,NA,NA
hsa-miR-4789-3p,0,NA,NA,NA,NA,NA
hsa-miR-4789-5p,0,NA,NA,NA,NA,NA
hsa-miR-4790-3p,0,NA,NA,NA,NA,NA
hsa-miR-4790-5p,0,NA,NA,NA,NA,NA
hsa-miR-4791,0,NA,NA,NA,NA,NA
hsa-miR-4792,0,NA,NA,NA,NA,NA
hsa-miR-4793-3p,0,NA,NA,NA,NA,NA
hsa-miR-4793-5p,0,NA,NA,NA,NA,NA
hsa-miR-4794,0,NA,NA,NA,NA,NA
hsa-miR-4795-3p,0,NA,NA,NA,NA,NA
hsa-miR-4795-5p,0,NA,NA,NA,NA,NA
hsa-miR-4796-3p,0,NA,NA,NA,NA,NA
hsa-miR-4796-5p,0,NA,NA,NA,NA,NA
hsa-miR-4797-3p,0,NA,NA,NA,NA,NA
hsa-miR-4797-5p,0,NA,NA,NA,NA,NA
hsa-miR-4798-3p,0,NA,NA,NA,NA,NA
hsa-miR-4798-5p,0,NA,NA,NA,NA,NA
hsa-miR-4799-3p,0,NA,NA,NA,NA,NA
hsa-miR-4799-5p,0,NA,NA,NA,NA,NA
hsa-miR-4800-3p,0,NA,NA,NA,NA,NA
hsa-miR-4800-5p,0,NA,NA,NA,NA,NA
hsa-miR-4801,0,NA,NA,NA,NA,NA
hsa-miR-4802-3p,0,NA,NA,NA,NA,NA
hsa-miR-4802-5p,0,NA,NA,NA,NA,NA
hsa-miR-4803,0,NA,NA,NA,NA,NA
hsa-miR-4804-3p,0,NA,NA,NA,NA,NA
hsa-miR-4804-5p,0,NA,NA,NA,NA,NA
hsa-miR-483-3p,0.0403446706298436,-0.427114906440204,2.92199939267491,-0.146172140730395,0.883785497790785,0.999518452987832
hsa-miR-483-5p,0.0487636625786183,-0.38817973014373,2.92165191426046,-0.132863099895317,0.894301650135823,0.999518452987832
hsa-miR-484,0.141933918700686,0.643483379389341,2.9175421438613,0.220556669847348,0.825437642610071,0.999518452987832
hsa-miR-485-3p,0,NA,NA,NA,NA,NA
hsa-miR-485-5p,0,NA,NA,NA,NA,NA
hsa-miR-486-3p,0.00595155245054867,-0.351160955264452,2.92217533507869,-0.120171076337894,0.904347629446247,0.999518452987832
hsa-miR-486-5p,94.965722928536,0.208824910661069,0.116036680562665,1.79964567797417,0.0719166036296388,0.999518452987832
hsa-miR-487a-3p,0,NA,NA,NA,NA,NA
hsa-miR-487a-5p,0,NA,NA,NA,NA,NA
hsa-miR-487b-3p,0,NA,NA,NA,NA,NA
hsa-miR-487b-5p,0,NA,NA,NA,NA,NA
hsa-miR-488-3p,0,NA,NA,NA,NA,NA
hsa-miR-488-5p,0,NA,NA,NA,NA,NA
hsa-miR-489-3p,0,NA,NA,NA,NA,NA
hsa-miR-489-5p,0,NA,NA,NA,NA,NA
hsa-miR-490-3p,0,NA,NA,NA,NA,NA
hsa-miR-490-5p,0,NA,NA,NA,NA,NA
hsa-miR-491-3p,0,NA,NA,NA,NA,NA
hsa-miR-491-5p,0,NA,NA,NA,NA,NA
hsa-miR-492,0,NA,NA,NA,NA,NA
hsa-miR-493-3p,0,NA,NA,NA,NA,NA
hsa-miR-493-5p,0,NA,NA,NA,NA,NA
hsa-miR-494-3p,0,NA,NA,NA,NA,NA
hsa-miR-494-5p,0,NA,NA,NA,NA,NA
hsa-miR-495-3p,0,NA,NA,NA,NA,NA
hsa-miR-495-5p,0,NA,NA,NA,NA,NA
hsa-miR-496,0,NA,NA,NA,NA,NA
hsa-miR-497-3p,0,NA,NA,NA,NA,NA
hsa-miR-497-5p,0,NA,NA,NA,NA,NA
hsa-miR-498,0,NA,NA,NA,NA,NA
hsa-miR-4999-3p,0,NA,NA,NA,NA,NA
hsa-miR-4999-5p,0,NA,NA,NA,NA,NA
hsa-miR-499a-3p,0,NA,NA,NA,NA,NA
hsa-miR-499a-5p,0,NA,NA,NA,NA,NA
hsa-miR-499b-3p,0,NA,NA,NA,NA,NA
hsa-miR-499b-5p,0,NA,NA,NA,NA,NA
hsa-miR-5000-3p,0,NA,NA,NA,NA,NA
hsa-miR-5000-5p,0,NA,NA,NA,NA,NA
hsa-miR-5001-3p,0,NA,NA,NA,NA,NA
hsa-miR-5001-5p,0,NA,NA,NA,NA,NA
hsa-miR-5002-3p,0,NA,NA,NA,NA,NA
hsa-miR-5002-5p,0,NA,NA,NA,NA,NA
hsa-miR-5003-3p,0,NA,NA,NA,NA,NA
hsa-miR-5003-5p,0,NA,NA,NA,NA,NA
hsa-miR-5004-3p,0,NA,NA,NA,NA,NA
hsa-miR-5004-5p,0,NA,NA,NA,NA,NA
hsa-miR-5006-3p,0,NA,NA,NA,NA,NA
hsa-miR-5006-5p,0,NA,NA,NA,NA,NA
hsa-miR-5007-3p,0,NA,NA,NA,NA,NA
hsa-miR-5007-5p,0,NA,NA,NA,NA,NA
hsa-miR-5008-3p,0,NA,NA,NA,NA,NA
hsa-miR-5008-5p,0,NA,NA,NA,NA,NA
hsa-miR-5009-3p,0,NA,NA,NA,NA,NA
hsa-miR-5009-5p,0,NA,NA,NA,NA,NA
hsa-miR-500a-3p,0.00456072017177229,-0.348020269397867,2.92226119916006,-0.119092800293792,0.905201834682635,0.999518452987832
hsa-miR-500a-5p,0,NA,NA,NA,NA,NA
hsa-miR-500b-3p,0,NA,NA,NA,NA,NA
hsa-miR-500b-5p,0,NA,NA,NA,NA,NA
hsa-miR-501-3p,0,NA,NA,NA,NA,NA
hsa-miR-501-5p,0,NA,NA,NA,NA,NA
hsa-miR-5010-3p,0,NA,NA,NA,NA,NA
hsa-miR-5010-5p,0,NA,NA,NA,NA,NA
hsa-miR-5011-3p,0,NA,NA,NA,NA,NA
hsa-miR-5011-5p,0,NA,NA,NA,NA,NA
hsa-miR-502-3p,0,NA,NA,NA,NA,NA
hsa-miR-502-5p,0,NA,NA,NA,NA,NA
hsa-miR-503-3p,0,NA,NA,NA,NA,NA
hsa-miR-503-5p,0,NA,NA,NA,NA,NA
hsa-miR-504-3p,0,NA,NA,NA,NA,NA
hsa-miR-504-5p,0,NA,NA,NA,NA,NA
hsa-miR-5047,0,NA,NA,NA,NA,NA
hsa-miR-505-3p,0,NA,NA,NA,NA,NA
hsa-miR-505-5p,0,NA,NA,NA,NA,NA
hsa-miR-506-3p,0,NA,NA,NA,NA,NA
hsa-miR-506-5p,0,NA,NA,NA,NA,NA
hsa-miR-507,0,NA,NA,NA,NA,NA
hsa-miR-508-3p,0,NA,NA,NA,NA,NA
hsa-miR-508-5p,0,NA,NA,NA,NA,NA
hsa-miR-5087,0,NA,NA,NA,NA,NA
hsa-miR-5088-3p,0,NA,NA,NA,NA,NA
hsa-miR-5088-5p,0,NA,NA,NA,NA,NA
hsa-miR-5089-3p,0,NA,NA,NA,NA,NA
hsa-miR-5089-5p,0,NA,NA,NA,NA,NA
hsa-miR-509-3-5p,0,NA,NA,NA,NA,NA
hsa-miR-509-3p,0,NA,NA,NA,NA,NA
hsa-miR-509-5p,0,NA,NA,NA,NA,NA
hsa-miR-5090,0,NA,NA,NA,NA,NA
hsa-miR-5091,0,NA,NA,NA,NA,NA
hsa-miR-5092,0,NA,NA,NA,NA,NA
hsa-miR-5093,0,NA,NA,NA,NA,NA
hsa-miR-5094,0,NA,NA,NA,NA,NA
hsa-miR-5095,0,NA,NA,NA,NA,NA
hsa-miR-5096,0,NA,NA,NA,NA,NA
hsa-miR-510-3p,0,NA,NA,NA,NA,NA
hsa-miR-510-5p,0,NA,NA,NA,NA,NA
hsa-miR-5100,0,NA,NA,NA,NA,NA
hsa-miR-511-3p,0,NA,NA,NA,NA,NA
hsa-miR-511-5p,0,NA,NA,NA,NA,NA
hsa-miR-512-3p,0,NA,NA,NA,NA,NA
hsa-miR-512-5p,0,NA,NA,NA,NA,NA
hsa-miR-513a-3p,0,NA,NA,NA,NA,NA
hsa-miR-513a-5p,0,NA,NA,NA,NA,NA
hsa-miR-513b-3p,0,NA,NA,NA,NA,NA
hsa-miR-513b-5p,0,NA,NA,NA,NA,NA
hsa-miR-513c-3p,0,NA,NA,NA,NA,NA
hsa-miR-513c-5p,0,NA,NA,NA,NA,NA
hsa-miR-514a-3p,0,NA,NA,NA,NA,NA
hsa-miR-514a-5p,0,NA,NA,NA,NA,NA
hsa-miR-514b-3p,0,NA,NA,NA,NA,NA
hsa-miR-514b-5p,0,NA,NA,NA,NA,NA
hsa-miR-515-3p,0,NA,NA,NA,NA,NA
hsa-miR-515-5p,0,NA,NA,NA,NA,NA
hsa-miR-516a-3p,0,NA,NA,NA,NA,NA
hsa-miR-516a-5p,0,NA,NA,NA,NA,NA
hsa-miR-516b-3p,0,NA,NA,NA,NA,NA
hsa-miR-516b-5p,0,NA,NA,NA,NA,NA
hsa-miR-517-5p,0,NA,NA,NA,NA,NA
hsa-miR-517a-3p,0,NA,NA,NA,NA,NA
hsa-miR-517b-3p,0,NA,NA,NA,NA,NA
hsa-miR-517c-3p,0,NA,NA,NA,NA,NA
hsa-miR-5186,0,NA,NA,NA,NA,NA
hsa-miR-5187-3p,0,NA,NA,NA,NA,NA
hsa-miR-5187-5p,0,NA,NA,NA,NA,NA
hsa-miR-5188,0,NA,NA,NA,NA,NA
hsa-miR-5189-3p,0,NA,NA,NA,NA,NA
hsa-miR-5189-5p,0,NA,NA,NA,NA,NA
hsa-miR-518a-3p,0,NA,NA,NA,NA,NA
hsa-miR-518a-5p,0,NA,NA,NA,NA,NA
hsa-miR-518b,0,NA,NA,NA,NA,NA
hsa-miR-518c-3p,0,NA,NA,NA,NA,NA
hsa-miR-518c-5p,0,NA,NA,NA,NA,NA
hsa-miR-518d-3p,0,NA,NA,NA,NA,NA
hsa-miR-518d-5p,0,NA,NA,NA,NA,NA
hsa-miR-518e-3p,0,NA,NA,NA,NA,NA
hsa-miR-518e-5p,0,NA,NA,NA,NA,NA
hsa-miR-518f-3p,0,NA,NA,NA,NA,NA
hsa-miR-518f-5p,0,NA,NA,NA,NA,NA
hsa-miR-5190,0,NA,NA,NA,NA,NA
hsa-miR-5191,0,NA,NA,NA,NA,NA
hsa-miR-5192,0,NA,NA,NA,NA,NA
hsa-miR-5193,0,NA,NA,NA,NA,NA
hsa-miR-5194,0,NA,NA,NA,NA,NA
hsa-miR-5195-3p,0,NA,NA,NA,NA,NA
hsa-miR-5195-5p,0,NA,NA,NA,NA,NA
hsa-miR-5196-3p,0,NA,NA,NA,NA,NA
hsa-miR-5196-5p,0,NA,NA,NA,NA,NA
hsa-miR-5197-3p,0,NA,NA,NA,NA,NA
hsa-miR-5197-5p,0,NA,NA,NA,NA,NA
hsa-miR-519a-3p,0,NA,NA,NA,NA,NA
hsa-miR-519a-5p,0,NA,NA,NA,NA,NA
hsa-miR-519b-3p,0,NA,NA,NA,NA,NA
hsa-miR-519b-5p,0,NA,NA,NA,NA,NA
hsa-miR-519c-3p,0,NA,NA,NA,NA,NA
hsa-miR-519c-5p,0,NA,NA,NA,NA,NA
hsa-miR-519d-3p,0,NA,NA,NA,NA,NA
hsa-miR-519d-5p,0,NA,NA,NA,NA,NA
hsa-miR-519e-3p,0,NA,NA,NA,NA,NA
hsa-miR-519e-5p,0,NA,NA,NA,NA,NA
hsa-miR-520a-3p,0,NA,NA,NA,NA,NA
hsa-miR-520a-5p,0,NA,NA,NA,NA,NA
hsa-miR-520b,0,NA,NA,NA,NA,NA
hsa-miR-520c-3p,0,NA,NA,NA,NA,NA
hsa-miR-520c-5p,0,NA,NA,NA,NA,NA
hsa-miR-520d-3p,0,NA,NA,NA,NA,NA
hsa-miR-520d-5p,0,NA,NA,NA,NA,NA
hsa-miR-520e,0,NA,NA,NA,NA,NA
hsa-miR-520f-3p,0,NA,NA,NA,NA,NA
hsa-miR-520f-5p,0,NA,NA,NA,NA,NA
hsa-miR-520g-3p,0,NA,NA,NA,NA,NA
hsa-miR-520g-5p,0,NA,NA,NA,NA,NA
hsa-miR-520h,0,NA,NA,NA,NA,NA
hsa-miR-521,0,NA,NA,NA,NA,NA
hsa-miR-522-3p,0,NA,NA,NA,NA,NA
hsa-miR-522-5p,0,NA,NA,NA,NA,NA
hsa-miR-523-3p,0,NA,NA,NA,NA,NA
hsa-miR-523-5p,0,NA,NA,NA,NA,NA
hsa-miR-524-3p,0,NA,NA,NA,NA,NA
hsa-miR-524-5p,0,NA,NA,NA,NA,NA
hsa-miR-525-3p,0,NA,NA,NA,NA,NA
hsa-miR-525-5p,0,NA,NA,NA,NA,NA
hsa-miR-526a,0,NA,NA,NA,NA,NA
hsa-miR-526b-3p,0,NA,NA,NA,NA,NA
hsa-miR-526b-5p,0,NA,NA,NA,NA,NA
hsa-miR-527,0,NA,NA,NA,NA,NA
hsa-miR-532-3p,0,NA,NA,NA,NA,NA
hsa-miR-532-5p,0.0297916010971651,-0.285775297933034,2.92164614495436,-0.097813110744627,0.922080696439564,0.999518452987832
hsa-miR-539-3p,0,NA,NA,NA,NA,NA
hsa-miR-539-5p,0,NA,NA,NA,NA,NA
hsa-miR-541-3p,0,NA,NA,NA,NA,NA
hsa-miR-541-5p,0,NA,NA,NA,NA,NA
hsa-miR-542-3p,0,NA,NA,NA,NA,NA
hsa-miR-542-5p,0,NA,NA,NA,NA,NA
hsa-miR-543,0,NA,NA,NA,NA,NA
hsa-miR-544a,0,NA,NA,NA,NA,NA
hsa-miR-544b,0,NA,NA,NA,NA,NA
hsa-miR-545-3p,0,NA,NA,NA,NA,NA
hsa-miR-545-5p,0,NA,NA,NA,NA,NA
hsa-miR-548a-3p,0,NA,NA,NA,NA,NA
hsa-miR-548a-5p,0,NA,NA,NA,NA,NA
hsa-miR-548aa,0,NA,NA,NA,NA,NA
hsa-miR-548ab,0,NA,NA,NA,NA,NA
hsa-miR-548ac,0,NA,NA,NA,NA,NA
hsa-miR-548ad,0,NA,NA,NA,NA,NA
hsa-miR-548ae,0,NA,NA,NA,NA,NA
hsa-miR-548ag,0,NA,NA,NA,NA,NA
hsa-miR-548ah-3p,0,NA,NA,NA,NA,NA
hsa-miR-548ah-5p,0,NA,NA,NA,NA,NA
hsa-miR-548ai,0,NA,NA,NA,NA,NA
hsa-miR-548aj-3p,0,NA,NA,NA,NA,NA
hsa-miR-548aj-5p,0,NA,NA,NA,NA,NA
hsa-miR-548ak,0,NA,NA,NA,NA,NA
hsa-miR-548al,0,NA,NA,NA,NA,NA
hsa-miR-548am-3p,0,NA,NA,NA,NA,NA
hsa-miR-548am-5p,0,NA,NA,NA,NA,NA
hsa-miR-548an,0,NA,NA,NA,NA,NA
hsa-miR-548ao-3p,0,NA,NA,NA,NA,NA
hsa-miR-548ao-5p,0,NA,NA,NA,NA,NA
hsa-miR-548ap-3p,0,NA,NA,NA,NA,NA
hsa-miR-548ap-5p,0,NA,NA,NA,NA,NA
hsa-miR-548aq-3p,0,NA,NA,NA,NA,NA
hsa-miR-548aq-5p,0,NA,NA,NA,NA,NA
hsa-miR-548ar-3p,0,NA,NA,NA,NA,NA
hsa-miR-548ar-5p,0,NA,NA,NA,NA,NA
hsa-miR-548as-3p,0,NA,NA,NA,NA,NA
hsa-miR-548as-5p,0,NA,NA,NA,NA,NA
hsa-miR-548at-3p,0,NA,NA,NA,NA,NA
hsa-miR-548at-5p,0,NA,NA,NA,NA,NA
hsa-miR-548au-3p,0,NA,NA,NA,NA,NA
hsa-miR-548au-5p,0,NA,NA,NA,NA,NA
hsa-miR-548av-3p,0,NA,NA,NA,NA,NA
hsa-miR-548av-5p,0,NA,NA,NA,NA,NA
hsa-miR-548aw,0,NA,NA,NA,NA,NA
hsa-miR-548ax,0,NA,NA,NA,NA,NA
hsa-miR-548ay-3p,0,NA,NA,NA,NA,NA
hsa-miR-548ay-5p,0,NA,NA,NA,NA,NA
hsa-miR-548az-3p,0,NA,NA,NA,NA,NA
hsa-miR-548az-5p,0,NA,NA,NA,NA,NA
hsa-miR-548b-3p,0,NA,NA,NA,NA,NA
hsa-miR-548b-5p,0,NA,NA,NA,NA,NA
hsa-miR-548ba,0,NA,NA,NA,NA,NA
hsa-miR-548c-3p,0,NA,NA,NA,NA,NA
hsa-miR-548c-5p,0,NA,NA,NA,NA,NA
hsa-miR-548d-3p,0,NA,NA,NA,NA,NA
hsa-miR-548d-5p,0,NA,NA,NA,NA,NA
hsa-miR-548e-3p,0,NA,NA,NA,NA,NA
hsa-miR-548e-5p,0,NA,NA,NA,NA,NA
hsa-miR-548f-3p,0,NA,NA,NA,NA,NA
hsa-miR-548f-5p,0,NA,NA,NA,NA,NA
hsa-miR-548g-3p,0,NA,NA,NA,NA,NA
hsa-miR-548g-5p,0,NA,NA,NA,NA,NA
hsa-miR-548h-3p,0,NA,NA,NA,NA,NA
hsa-miR-548h-5p,0,NA,NA,NA,NA,NA
hsa-miR-548i,0,NA,NA,NA,NA,NA
hsa-miR-548j-3p,0,NA,NA,NA,NA,NA
hsa-miR-548j-5p,0,NA,NA,NA,NA,NA
hsa-miR-548k,0,NA,NA,NA,NA,NA
hsa-miR-548l,0,NA,NA,NA,NA,NA
hsa-miR-548m,0,NA,NA,NA,NA,NA
hsa-miR-548n,0,NA,NA,NA,NA,NA
hsa-miR-548o-3p,0,NA,NA,NA,NA,NA
hsa-miR-548o-5p,0,NA,NA,NA,NA,NA
hsa-miR-548p,0,NA,NA,NA,NA,NA
hsa-miR-548q,0,NA,NA,NA,NA,NA
hsa-miR-548s,0,NA,NA,NA,NA,NA
hsa-miR-548t-3p,0,NA,NA,NA,NA,NA
hsa-miR-548t-5p,0,NA,NA,NA,NA,NA
hsa-miR-548u,0,NA,NA,NA,NA,NA
hsa-miR-548v,0,NA,NA,NA,NA,NA
hsa-miR-548w,0,NA,NA,NA,NA,NA
hsa-miR-548x-3p,0,NA,NA,NA,NA,NA
hsa-miR-548x-5p,0,NA,NA,NA,NA,NA
hsa-miR-548y,0,NA,NA,NA,NA,NA
hsa-miR-548z,0,NA,NA,NA,NA,NA
hsa-miR-549a,0,NA,NA,NA,NA,NA
hsa-miR-550a-3-5p,0,NA,NA,NA,NA,NA
hsa-miR-550a-3p,0,NA,NA,NA,NA,NA
hsa-miR-550a-5p,0,NA,NA,NA,NA,NA
hsa-miR-550b-2-5p,0,NA,NA,NA,NA,NA
hsa-miR-550b-3p,0,NA,NA,NA,NA,NA
hsa-miR-551a,0,NA,NA,NA,NA,NA
hsa-miR-551b-3p,0,NA,NA,NA,NA,NA
hsa-miR-551b-5p,0,NA,NA,NA,NA,NA
hsa-miR-552-3p,0,NA,NA,NA,NA,NA
hsa-miR-552-5p,0,NA,NA,NA,NA,NA
hsa-miR-553,0,NA,NA,NA,NA,NA
hsa-miR-554,0,NA,NA,NA,NA,NA
hsa-miR-555,0,NA,NA,NA,NA,NA
hsa-miR-556-3p,0,NA,NA,NA,NA,NA
hsa-miR-556-5p,0,NA,NA,NA,NA,NA
hsa-miR-557,0,NA,NA,NA,NA,NA
hsa-miR-5571-3p,0,NA,NA,NA,NA,NA
hsa-miR-5571-5p,0,NA,NA,NA,NA,NA
hsa-miR-5572,0,NA,NA,NA,NA,NA
hsa-miR-5579-3p,0,NA,NA,NA,NA,NA
hsa-miR-5579-5p,0,NA,NA,NA,NA,NA
hsa-miR-558,0,NA,NA,NA,NA,NA
hsa-miR-5580-3p,0,NA,NA,NA,NA,NA
hsa-miR-5580-5p,0,NA,NA,NA,NA,NA
hsa-miR-5581-3p,0,NA,NA,NA,NA,NA
hsa-miR-5581-5p,0,NA,NA,NA,NA,NA
hsa-miR-5582-3p,0,NA,NA,NA,NA,NA
hsa-miR-5582-5p,0,NA,NA,NA,NA,NA
hsa-miR-5583-3p,0,NA,NA,NA,NA,NA
hsa-miR-5583-5p,0,NA,NA,NA,NA,NA
hsa-miR-5584-3p,0,NA,NA,NA,NA,NA
hsa-miR-5584-5p,0,NA,NA,NA,NA,NA
hsa-miR-5585-3p,0,NA,NA,NA,NA,NA
hsa-miR-5585-5p,0,NA,NA,NA,NA,NA
hsa-miR-5586-3p,0,NA,NA,NA,NA,NA
hsa-miR-5586-5p,0,NA,NA,NA,NA,NA
hsa-miR-5587-3p,0,NA,NA,NA,NA,NA
hsa-miR-5587-5p,0,NA,NA,NA,NA,NA
hsa-miR-5588-3p,0,NA,NA,NA,NA,NA
hsa-miR-5588-5p,0,NA,NA,NA,NA,NA
hsa-miR-5589-3p,0,NA,NA,NA,NA,NA
hsa-miR-5589-5p,0,NA,NA,NA,NA,NA
hsa-miR-559,0,NA,NA,NA,NA,NA
hsa-miR-5590-3p,0,NA,NA,NA,NA,NA
hsa-miR-5590-5p,0,NA,NA,NA,NA,NA
hsa-miR-5591-3p,0,NA,NA,NA,NA,NA
hsa-miR-5591-5p,0,NA,NA,NA,NA,NA
hsa-miR-561-3p,0,NA,NA,NA,NA,NA
hsa-miR-561-5p,0,NA,NA,NA,NA,NA
hsa-miR-562,0,NA,NA,NA,NA,NA
hsa-miR-563,0,NA,NA,NA,NA,NA
hsa-miR-564,0,NA,NA,NA,NA,NA
hsa-miR-566,0,NA,NA,NA,NA,NA
hsa-miR-567,0,NA,NA,NA,NA,NA
hsa-miR-568,0,NA,NA,NA,NA,NA
hsa-miR-5680,0,NA,NA,NA,NA,NA
hsa-miR-5681a,0,NA,NA,NA,NA,NA
hsa-miR-5681b,0,NA,NA,NA,NA,NA
hsa-miR-5682,0,NA,NA,NA,NA,NA
hsa-miR-5683,0,NA,NA,NA,NA,NA
hsa-miR-5684,0,NA,NA,NA,NA,NA
hsa-miR-5685,0,NA,NA,NA,NA,NA
hsa-miR-5687,0,NA,NA,NA,NA,NA
